,fatrCode,facilityId,measDate,weeks,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num
34090,SO,PF_0010019_01,2020-02-09 21:00:00,"(2020, 6)",FG,NT,80300,300.0,20200209,19,34075
34091,TL,PF_0010019_01,2020-02-09 21:00:00,"(2020, 6)",FG,NT,80300,90.0,20200209,19,34083
34092,TI,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,EI,80300,16.08,20200209,20,34104
34093,TL,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,NT,80300,90.0,20200209,20,34105
34094,RP,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,EO,80300,0.0,20200209,20,34106
34095,HE,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,EO,80300,81.25,20200209,20,34110
34096,PL,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,EL,80300,5.98,20200209,20,34108
34097,PO,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,NT,80300,0.0,20200209,20,34109
34098,TE,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,EO,80300,-1.21,20200209,20,34103
34099,SI,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,NT,80300,20.0,20200209,20,34107
34100,SO,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,NT,80300,300.0,20200209,20,34102
34101,CI,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,EI,80300,327.6,20200209,20,34098
34102,WD,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,EO,80300,3.35,20200209,20,34100
34103,EI,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,NT,80300,2.9,20200209,20,34099
34104,EO,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,NT,80300,0.0,20200209,20,34097
34105,EL,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,EL,80300,2.76,20200209,20,34096
34106,PI,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,NT,80300,5.5,20200209,20,34095
34107,HL,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,NT,80300,0.0,20200209,20,34094
34108,HI,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,EI,80300,89.21,20200209,20,34093
34109,WS,PF_0010019_01,2020-02-09 22:00:00,"(2020, 6)",FG,EO,80300,2.06,20200209,20,34101
34110,PO,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,NT,80300,0.0,20200209,19,34122
34111,EL,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,EL,80300,2.74,20200209,19,34121
34112,WD,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,EO,80300,3.42,20200209,19,34123
34113,TE,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,EO,80300,-1.62,20200209,19,34120
34114,HE,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,EO,80300,82.47,20200209,19,34125
34115,TL,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,NT,80300,90.0,20200209,19,34126
34116,HL,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,NT,80300,0.0,20200209,19,34127
34117,PI,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,NT,80300,5.5,20200209,19,34124
34118,TI,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,EI,80300,15.12,20200209,19,34128
34119,PL,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,EL,80300,5.99,20200209,19,34119
34120,EI,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,NT,80300,2.9,20200209,19,34117
34121,EO,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,NT,80300,0.0,20200209,19,34111
34122,HI,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,EI,80300,89.64,20200209,19,34112
34123,SI,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,NT,80300,20.0,20200209,19,34113
34124,SO,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,NT,80300,300.0,20200209,19,34118
34125,WS,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,EO,80300,1.92,20200209,19,34115
34126,RP,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,EO,80300,0.0,20200209,19,34116
34127,CI,PF_0010019_01,2020-02-09 23:00:00,"(2020, 6)",FG,EI,80300,343.95,20200209,19,34114
34128,WD,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,EO,80300,3.11,20200210,19,34146
34129,EO,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34145
34130,EL,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,EL,80300,2.72,20200210,19,34144
34131,EI,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,19,34143
34132,CI,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,EI,80300,356.89,20200210,19,34142
34133,PO,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34141
34134,PI,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,19,34139
34135,HL,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34138
34136,PL,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,EL,80300,6.02,20200210,19,34140
34137,TI,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,EI,80300,15.83,20200210,19,34136
34138,HI,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,EI,80300,88.77,20200210,19,34137
34139,HE,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,EO,80300,84.26,20200210,19,34130
34140,WS,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,EO,80300,1.73,20200210,19,34131
34141,RP,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,EO,80300,0.0,20200210,19,34132
34142,TL,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,19,34129
34143,SO,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,19,34134
34144,TE,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,EO,80300,-1.96,20200210,19,34135
34145,SI,PF_0010019_01,2020-02-10 00:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,19,34133
34146,PI,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,20,34157
34147,WD,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,EO,80300,3.75,20200210,20,34164
34148,EO,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34163
34149,EL,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,EL,80300,2.71,20200210,20,34162
34150,EI,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,20,34161
34151,CI,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,EI,80300,368.5,20200210,20,34160
34152,PO,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34159
34153,PL,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,EL,80300,6.02,20200210,20,34158
34154,HL,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34156
34155,WS,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,EO,80300,1.73,20200210,20,34149
34156,TI,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,EI,80300,15.14,20200210,20,34154
34157,TE,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,EO,80300,-1.88,20200210,20,34153
34158,SO,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,20,34152
34159,SI,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,20,34151
34160,RP,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,EO,80300,0.0,20200210,20,34150
34161,HE,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,EO,80300,85.1,20200210,20,34148
34162,TL,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,20,34147
34163,HI,PF_0010019_01,2020-02-10 01:00:00,"(2020, 7)",FG,EI,80300,89.28,20200210,20,34155
34164,PL,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,EL,80300,6.02,20200210,19,34176
34165,PO,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34177
34166,CI,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,EI,80300,381.21,20200210,19,34178
34167,WD,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,EO,80300,3.53,20200210,19,34182
34168,EL,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,EL,80300,2.7,20200210,19,34180
34169,EO,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34181
34170,PI,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,19,34175
34171,EI,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,19,34179
34172,HL,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34174
34173,WS,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,EO,80300,1.96,20200210,19,34167
34174,TI,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,EI,80300,14.97,20200210,19,34172
34175,TL,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,19,34165
34176,HE,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,EO,80300,85.11,20200210,19,34166
34177,RP,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,EO,80300,0.0,20200210,19,34168
34178,HI,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,EI,80300,91.03,20200210,19,34173
34179,SO,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,19,34170
34180,TE,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,EO,80300,-0.99,20200210,19,34171
34181,SI,PF_0010019_01,2020-02-10 02:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,19,34169
34182,WD,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,EO,80300,3.45,20200210,20,34200
34183,HL,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34192
34184,EL,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,EL,80300,2.69,20200210,20,34198
34185,EI,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,20,34197
34186,CI,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,EI,80300,388.2,20200210,20,34196
34187,PO,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34195
34188,PL,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,EL,80300,6.01,20200210,20,34194
34189,PI,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,20,34193
34190,EO,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34199
34191,HI,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,EI,80300,90.64,20200210,20,34191
34192,TE,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,EO,80300,-0.37,20200210,20,34189
34193,SO,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,20,34188
34194,SI,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,20,34187
34195,RP,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,EO,80300,0.0,20200210,20,34186
34196,WS,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,EO,80300,2.11,20200210,20,34185
34197,HE,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,EO,80300,84.8,20200210,20,34184
34198,TL,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,20,34183
34199,TI,PF_0010019_01,2020-02-10 03:00:00,"(2020, 7)",FG,EI,80300,15.38,20200210,20,34190
34200,PI,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,20,34211
34201,WD,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,EO,80300,3.4,20200210,20,34218
34202,EO,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34217
34203,EL,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,EL,80300,2.69,20200210,20,34216
34204,EI,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,20,34215
34205,CI,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,EI,80300,393.95,20200210,20,34214
34206,PO,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34213
34207,HL,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34210
34208,PL,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,EL,80300,6.02,20200210,20,34212
34209,TI,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,EI,80300,14.85,20200210,20,34208
34210,HE,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,EO,80300,83.9,20200210,20,34202
34211,WS,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,EO,80300,2.17,20200210,20,34203
34212,RP,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,EO,80300,0.1,20200210,20,34204
34213,TL,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,20,34201
34214,SO,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,20,34206
34215,HI,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,EI,80300,91.7,20200210,20,34209
34216,TE,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,EO,80300,0.38,20200210,20,34207
34217,SI,PF_0010019_01,2020-02-10 04:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,20,34205
34218,PI,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,19,34229
34219,WD,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,EO,80300,3.74,20200210,19,34236
34220,EO,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34235
34221,EL,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,EL,80300,2.68,20200210,19,34234
34222,EI,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,19,34233
34223,CI,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,EI,80300,400.84,20200210,19,34232
34224,PO,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34231
34225,PL,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,EL,80300,6.01,20200210,19,34230
34226,HL,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34228
34227,HI,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,EI,80300,90.76,20200210,19,34227
34228,TI,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,EI,80300,16.03,20200210,19,34226
34229,TE,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,EO,80300,0.03,20200210,19,34225
34230,SO,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,19,34224
34231,SI,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,19,34223
34232,RP,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,EO,80300,0.0,20200210,19,34222
34233,WS,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,EO,80300,1.92,20200210,19,34221
34234,HE,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,EO,80300,85.26,20200210,19,34220
34235,TL,PF_0010019_01,2020-02-10 05:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,19,34219
34236,EO,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34253
34237,EL,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,EL,80300,2.68,20200210,20,34252
34238,EI,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,20,34251
34239,CI,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,EI,80300,410.3,20200210,20,34250
34240,PO,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34249
34241,PL,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,EL,80300,6.01,20200210,20,34248
34242,PI,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,20,34247
34243,HL,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34246
34244,WD,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,EO,80300,3.35,20200210,20,34254
34245,TI,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,EI,80300,15.5,20200210,20,34244
34246,TL,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,20,34237
34247,HE,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,EO,80300,85.9,20200210,20,34238
34248,WS,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,EO,80300,1.63,20200210,20,34239
34249,HI,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,EI,80300,90.5,20200210,20,34245
34250,SI,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,20,34241
34251,SO,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,20,34242
34252,TE,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,EO,80300,0.29,20200210,20,34243
34253,RP,PF_0010019_01,2020-02-10 06:00:00,"(2020, 7)",FG,EO,80300,0.0,20200210,20,34240
34254,PI,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,20,34265
34255,EO,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34271
34256,EL,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,EL,80300,2.69,20200210,20,34270
34257,EI,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,20,34269
34258,CI,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,EI,80300,418.4,20200210,20,34268
34259,PO,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34267
34260,PL,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,EL,80300,6.01,20200210,20,34266
34261,HL,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34264
34262,WD,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,EO,80300,3.45,20200210,20,34272
34263,TI,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,EI,80300,16.28,20200210,20,34262
34264,TL,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,20,34255
34265,HE,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,EO,80300,86.25,20200210,20,34256
34266,WS,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,EO,80300,1.67,20200210,20,34257
34267,HI,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,EI,80300,91.14,20200210,20,34263
34268,SI,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,20,34259
34269,SO,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,20,34260
34270,TE,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,EO,80300,0.37,20200210,20,34261
34271,RP,PF_0010019_01,2020-02-10 07:00:00,"(2020, 7)",FG,EO,80300,0.0,20200210,20,34258
34272,HL,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34282
34273,EO,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34289
34274,EL,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,EL,80300,2.69,20200210,19,34288
34275,EI,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,19,34287
34276,CI,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,EI,80300,425.0,20200210,19,34286
34277,PO,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34285
34278,PL,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,EL,80300,6.01,20200210,19,34284
34279,PI,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,19,34283
34280,WD,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,EO,80300,3.74,20200210,19,34290
34281,HI,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,EI,80300,91.68,20200210,19,34281
34282,TE,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,EO,80300,1.26,20200210,19,34279
34283,SO,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,19,34278
34284,SI,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,19,34277
34285,RP,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,EO,80300,0.0,20200210,19,34276
34286,WS,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,EO,80300,1.76,20200210,19,34275
34287,HE,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,EO,80300,85.32,20200210,19,34274
34288,TL,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,19,34273
34289,TI,PF_0010019_01,2020-02-10 08:00:00,"(2020, 7)",FG,EI,80300,17.02,20200210,19,34280
34290,PI,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,20,34301
34291,HE,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,EO,80300,78.1,20200210,20,34308
34292,EO,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34307
34293,EL,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,EL,80300,2.76,20200210,20,34306
34294,EI,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,20,34305
34295,CI,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,EI,80300,528.4,20200210,20,34304
34296,PO,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34303
34297,HL,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,20,34300
34298,PL,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,EL,80300,5.76,20200210,20,34302
34299,TI,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,EI,80300,18.27,20200210,20,34298
34300,TL,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,20,34291
34301,WD,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,EO,80300,3.75,20200210,20,34292
34302,WS,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,EO,80300,1.55,20200210,20,34293
34303,RP,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,EO,80300,0.0,20200210,20,34294
34304,HI,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,EI,80300,88.95,20200210,20,34299
34305,SO,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,20,34296
34306,SI,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,20,34295
34307,TE,PF_0010019_01,2020-02-10 09:00:00,"(2020, 7)",FG,EO,80300,4.62,20200210,20,34297
34308,HL,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34326
34309,PO,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34325
34310,EO,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,NT,80300,0.0,20200210,19,34324
34311,RP,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,EO,80300,0.0,20200210,19,34323
34312,CI,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,EI,80300,537.53,20200210,19,34322
34313,TI,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,EI,80300,21.76,20200210,19,34321
34314,TL,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,NT,80300,90.0,20200210,19,34319
34315,WS,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,EO,80300,0.92,20200210,19,34318
34316,EI,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,NT,80300,2.9,20200210,19,34320
34317,PL,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,EL,80300,5.43,20200210,19,34316
34318,WD,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,EO,80300,3.0,20200210,19,34317
34319,SI,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,NT,80300,20.0,20200210,19,34310
34320,EL,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,EL,80300,2.88,20200210,19,34311
34321,TE,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,EO,80300,9.88,20200210,19,34312
34322,HI,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,EI,80300,86.31,20200210,19,34309
34323,HE,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,EO,80300,66.68,20200210,19,34314
34324,SO,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,NT,80300,300.0,20200210,19,34315
34325,PI,PF_0010019_01,2020-02-10 10:00:00,"(2020, 7)",FG,NT,80300,5.5,20200210,19,34313
